INDNO,YYYYMMDD,DlyCalDt,DlyTotRet,DlyTotInd,DlyPrcRet,DlyPrcInd,DlyIncRet,DlyIncInd,DlyUsdCnt,DlyUsdVal,DlyTotCnt,DlyTotVal,DlyEligCnt,DlyWgtAmt,INDFAM,IndFamType,IndNm,IndBegDt,IndEndDt,BaseLvl,BaseDt,FreqAvail,WeightType,CntValType,PortNum
1000511,19690529,1969-05-29,0.000971,83.09,0.000922,93.64,0.000049,88.75,500,501417983,499,501849148,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20180213,2018-02-13,0.002425,29638.95,0.002334,8246.53,0.000091,359.50,505,23535822072,505,23602259927,505,505,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19280727,1928-07-27,0.006218,0.45,0.006066,2.99,0.000152,15.22,87,24916757,87,25143237,89,87,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20200227,2020-02-27,-0.039631,32589.49,-0.039883,8670.62,0.000253,375.95,505,26853574252,505,25672762211,505,505,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19710609,1971-06-09,-0.002898,88.78,-0.003147,92.98,0.000249,95.48,499,507556956,499,507433156,500,499,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20220309,2022-03-09,0.023563,49857.50,0.023352,12760.77,0.000211,390.81,505,36739927744,505,37688194083,505,505,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19470715,1947-07-15,-0.002872,3.87,-0.003006,11.59,0.000134,33.40,90,23244819,90,23205640,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20240322,2024-03-22,-0.006331,58279.10,-0.006407,14310.99,0.000076,407.34,503,45763582339,503,45696976858,503,503,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19730620,1973-06-20,0.001206,79.54,0.001166,78.25,0.000040,101.65,499,558311204,499,560711473,500,499,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19731220,1973-12-20,-0.000959,75.76,-0.001044,73.02,0.000085,103.74,500,511109166,500,509534888,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
